ticket_id,ticket_label,ticket_description,category,priority,status,software,clinic_service,created_at,created_by,updated_by,assigned_to,suggested_category,redundancy_type,master_ticket,final_priority_score
TIC-1715,Visiting cardiovascular surgeon denied digital access to clinical records.,"Dear IT, the single sign on system rejects his credentials. He cannot review the electronic charts before his operations.",Access,Medium,Open,SSOCardio,Cardiology,2026-03-10 14:15:00,User_034,IT_User_10,IT_User_10,,Doublon Exact,TIC-1715,350
TIC-1755,Visiting oncologist lacks permission to view the digital pathology.,"Dear IT, the guest active directory role restricts imaging access. He cannot review the electronic biopsy slides for patients.",Access,Medium,Open,VisitPath,Oncology,2026-03-11 00:15:00,User_071,IT_User_10,IT_User_10,,Doublon Exact,TIC-1755,350
TIC-0916,Outpatient pharmacy label printer jams after every single prescription.,The thermal feeding mechanism is completely broken. Patients are waiting hours for basic discharge medications to print.,Support,Medium,Open,RxPrint,Pharmacy,2026-02-28 19:45:00,User_008,IT_User_04,IT_User_04,,,,350
TIC-0984,Dialysis shift scheduling software allows unauthorized staff shift swapping.,Nurses are changing the schedule without managerial approval because the application lacks proper role based access control restrictions.,Software,Medium,In Progress,ShiftSwap,Dialysis,2026-03-01 12:45:00,User_027,IT_User_07,IT_User_07,,,,350
TIC-0914,Laparoscopic video recorder saves files in an unsupported format.,The software update changed the video codec maliciously. We cannot playback the surgical footage for legal documentation.,Bug,Medium,Open,LaparoRec,Surgery,2026-02-28 19:15:00,User_019,IT_User_07,IT_User_07,Error,,,350
TIC-0911,Surgical instrument sterilization tracking software crashes upon barcode scan.,The application force closes when we verify tray safety. Operations are delayed pending manual paper audit logs.,Software,High,In Progress,SteriTrack,Surgery,2026-02-28 18:30:00,User_067,IT_User_01,IT_User_01,,,,350
TIC-1357,Main reception courtesy umbrella tracking database deletes all entries.,"Hi team, the web application purges the borrower list daily. We are losing hundreds of umbrellas every month.",Software,Medium,Open,DirSearch,Reception,2026-03-05 10:00:00,User_049,IT_User_09,IT_User_09,,,,350
TIC-1355,Oncology chemotherapy spill kit electronic locker refuses security badges.,"Greetings, the RFID reader is dead. We cannot access the hazardous materials cleanup gear during a toxic spill.",Bug,Medium,Open,GrowBack,Pediatrics,2026-03-05 09:30:00,User_067,IT_User_02,IT_User_02,,,,350
TIC-1310,Radiology lead apron tracking RFID system fails to scan.,"Dear IT, the radio frequency scanners are dead. We cannot inventory the protective radiation gear for annual compliance.",Access,Medium,Open,SchedView,Cardiology,2026-03-04 22:15:00,User_034,IT_User_10,IT_User_10,,,,350
TIC-1762,Visitor management web portal displays a fatal runtime error.,"Greetings, the application crashed hard. We cannot digitally register incoming family members at the main front desk currently today.",Error,Medium,Open,VisError,Reception,2026-03-11 02:00:00,User_049,IT_User_09,IT_User_09,,Doublon Exact,TIC-1762,350
TIC-0427,Intravenous pump barcode scanner cannot read the new pharmacy medication labels.,"Nurses are forced to manually type in complex drug names and dosages, which completely bypasses our safety checks and increases the risk of a medication error.",Support,High,In Progress,PumpScan,ICU,2026-02-23 17:30:00,User_015,IT_User_09,IT_User_09,Bug,,,350
TIC-1785,Student physiotherapist denied access to the digital billing module.,"Dear IT, his temporary profile restricts financial application usage. He cannot electronically log the required insurance codes for sessions.",Access,Medium,Open,BillStudent,Physiotherapy,2026-03-11 07:45:00,User_019,IT_User_10,IT_User_10,,Doublon Exact,TIC-1785,350
TIC-0415,Laparoscopic video tower monitor is displaying a heavily distorted green tint.,The surgeon cannot distinguish between different organ tissue types because the color balance is entirely ruined. We cannot proceed with the gallbladder removal until replaced.,Error,Medium,Open,EndoVis,Surgery,2026-02-23 14:30:00,User_076,IT_User_02,IT_User_02,,,,350
TIC-0414,Secure access badge reader for the sterile surgical core is offline.,Scrub nurses cannot enter the supply area to grab necessary emergency instruments. Propping the door open completely violates our strict infection control protocols. Fix the scanner.,Access,High,Resolved,SecurDoor,Surgery,2026-02-23 14:15:00,User_019,IT_User_07,IT_User_07,,,,350
TIC-1309,Pharmacy liquid suspension mixing robot refuses all administrator passwords.,"Good morning, the compounding device locked us out entirely. We cannot formulate the specialized pediatric liquid antibiotic doses.",Bug,High,Resolved,EchoReport,Cardiology,2026-03-04 22:00:00,User_093,IT_User_06,IT_User_06,Access,,,300
TIC-1306,Emergency room chemical shower timer software resets to zero.,"Greetings, the decontamination shower digital timer fails. We cannot track the mandatory flushing duration for chemical burn patients.",Support,Medium,In Progress,MonitorFix,Cardiology,2026-03-04 21:15:00,User_071,IT_User_09,IT_User_09,,,,300
TIC-0917,Narcotics inventory software calculates massive impossible negative stock values.,"The database math is corrupted, indicating we dispensed more morphine than we ever physically purchased this year.",Error,High,Resolved,NarcoTrack,Pharmacy,2026-02-28 20:00:00,User_099,IT_User_09,IT_User_09,,,,300
TIC-0447,Radiation therapy linear accelerator software requires a mandatory update before operating.,"We have patients prepped and waiting, but the machine refuses to fire until a two-gigabyte patch is downloaded over our slow connection. Bypass this requirement temporarily.",Access,Medium,In Progress,LinacOS,Oncology,2026-02-23 22:30:00,User_023,IT_User_09,IT_User_09,,,,300
TIC-0455,Pediatric ward electronic door locks are trapping parents inside the patient rooms.,"The exit buttons are completely unresponsive, and the electronic strike plates will not release. People are starting to panic. Send maintenance to prop the heavy doors.",Support,High,Resolved,DoorLockSys,Pediatrics,2026-02-24 00:30:00,User_067,IT_User_02,IT_User_02,,,,300
TIC-1336,Pediatric emergency crash cart digital lock denies the nurses.,"Hi team, the biometric scanner refuses all fingerprints. We cannot retrieve the infant defibrillator pads during cardiac arrests.",Access,Medium,In Progress,MicroPerm,Lab,2026-03-05 04:45:00,User_019,IT_User_04,IT_User_04,,,,300
TIC-1324,Pathology automated bone decalcifier machine leaks fluid entirely everywhere.,"Dear IT, the software opened the wrong physical valve. Acidic chemicals are spilling across the laboratory floor rapidly.",Access,High,Resolved,PACSAdmin,Radiology,2026-03-05 01:45:00,User_062,IT_User_07,IT_User_07,,,,300
TIC-0899,Pathology department digital dictation software fails to export text files.,"The voice recognition works, but the application throws an exception when attempting to generate the final text document.",Software,High,Resolved,TextExport,Pathology,2026-02-28 15:30:00,User_067,IT_User_08,IT_User_08,,,,300
TIC-1029,Night shift nurses locked out of the medication dispensers.,The automated cabinets failed to recognize the updated shift schedule. We cannot access essential life saving drugs currently.,Access,High,Resolved,MedCab,ICU,2026-03-02 00:00:00,User_055,IT_User_08,IT_User_08,,,,300
TIC-0884,Pharmacy automated counting robot dispenses incorrect quantities of small pills.,"The optical sensor miscounts the tiny tablets, leading to patients receiving the wrong number of pills at discharge.",Bug,High,Resolved,OpticCount,Pharmacy,2026-02-28 11:45:00,User_027,IT_User_07,IT_User_07,,Similarité Sémantique,TIC-0884,300
TIC-1049,Tumor registry reporting tool calculates incorrect patient survival statistics.,"The mathematical algorithm is flawed, corrupting our mandatory data submissions to the national health database. Roll back update.",Software,High,Resolved,TumorStats,Oncology,2026-03-02 05:00:00,User_015,IT_User_08,IT_User_08,,Similarité Sémantique,TIC-1049,300
TIC-1331,Intensive care rotaprone bed controller displays a fatal exception.,"Dear IT, the computer crashed while the patient was upside down. The mechanical rotation system is completely frozen.",Error,Medium,In Progress,IDDriver,Admissions,2026-03-05 03:30:00,User_093,IT_User_01,IT_User_01,,,,300
TIC-1609,Trauma tracking application calculates patient wait times completely incorrectly.,"Good morning, the software algorithm adds twelve hours to every arrival. The digital triage queue is completely disorganized today.",Bug,High,Resolved,TrackAlg,ER,2026-03-10 12:45:00,User_023,IT_User_05,IT_User_05,,Doublon Exact,TIC-1609,300
TIC-1588,Operating room lighting control software suffers catastrophic crash.,"Hi IT. The digital interface failed, preventing us from adjusting the surgical spotlights during a delicate procedure. Needs a system reboot.",Access,High,Resolved,WasteLock,Lab,2026-03-07 05:45:00,User_031,IT_User_06,IT_User_06,,,,300
TIC-0503,Echocardiogram video recording archives are suddenly entirely hidden from the physicians.,Doctors cannot review historical ultrasounds to compare disease progression. The directory folder permissions seem to have been completely altered by an overnight script.,Access,High,Resolved,EchoArchive,Cardiology,2026-02-24 12:30:00,User_088,IT_User_01,IT_User_01,,,,300
TIC-0506,Emergency trauma bay overhead paging speakers broadcast a loud static buzz.,"The noise makes it impossible to communicate vital commands during a resuscitation. We have turned off the amplifier temporarily, but we need the paging capability restored.",Support,Medium,In Progress,PageER,ER,2026-02-24 13:15:00,User_071,IT_User_09,IT_User_09,,,,300
TIC-0865,Radiology dictation microphone cord is physically frayed and exposing wires.,The device shorts out randomly while the doctor is speaking. We need a replacement USB microphone immediately please.,Support,Low,Open,MicFray,Radiology,2026-02-28 07:00:00,User_088,IT_User_02,IT_User_02,,,,300
TIC-0889,Neurology department secure access doors reject the chief medical officer.,The RFID badge reader flashes red and denies entry to the department head. Please check their security profile.,Access,High,Resolved,RFIDDeny,Neurology,2026-02-28 13:00:00,User_004,IT_User_08,IT_User_08,,,,300
TIC-0524,Picture archiving database search function returns completely incorrect historical patient scans.,Searching for John Doe pulls up x-rays for Jane Smith. The database indexing is completely corrupted and mixing up medical records across the entire department securely.,Bug,High,Resolved,PACSSearch,Radiology,2026-02-24 17:45:00,User_062,IT_User_07,IT_User_07,,,,300
TIC-1074,Security camera video recording server throws a storage exception.,"The hard drives are completely full, and the software failed to overwrite the oldest footage automatically as designed.",Error,High,Resolved,DiskFull,Car park,2026-03-02 11:15:00,User_012,IT_User_07,IT_User_07,,,,300
TIC-1508,Robotic instrument controller translates hand motions completely incorrectly.,"Hi IT, the mapping algorithm is entirely backward. When the surgeon moves left, the mechanical scalpel shifts right. This is terrifying.",Bug,High,Resolved,DishPrint,Lab,2026-03-06 09:45:00,User_012,IT_User_08,IT_User_08,,,,300
TIC-1548,Surgical robotic console experiences massive network latency spikes.,Hi IT. The physical instruments are lagging behind the surgeon's hand movements. This delay is catastrophic for delicate internal operative procedures.,Access,High,Resolved,PipeCal,Lab,2026-03-06 19:45:00,User_042,IT_User_06,IT_User_06,,,,300
TIC-1522,Blood filtration machine triggers false critical pressure warnings.,"Good morning. The software screams that the filter is clogged, but the physical lines are perfectly clear. This interrupts life-saving treatment.",Bug,Medium,In Progress,LeadPlace,Cardiology,2026-03-06 13:15:00,User_031,IT_User_03,IT_User_03,,,,300
